,itemname,kindname,countyname,marketname,yyyy,regday,price
0,[],[],평균,[],2012,01/02,800
1,[],[],평균,[],2012,01/03,"1,000"
2,[],[],평균,[],2012,01/04,"1,000"
3,[],[],평균,[],2012,01/05,"1,000"
4,[],[],평균,[],2012,01/06,"1,000"
5,[],[],평균,[],2012,01/09,"1,000"
6,[],[],평균,[],2012,01/10,"1,000"
7,[],[],평균,[],2012,01/11,"1,000"
8,[],[],평균,[],2012,01/12,"1,000"
9,[],[],평균,[],2012,01/13,"1,000"
10,[],[],평균,[],2012,01/16,"1,000"
11,[],[],평균,[],2012,01/17,"1,000"
12,[],[],평균,[],2012,01/18,"1,000"
13,[],[],평균,[],2012,01/19,"1,000"
14,[],[],평균,[],2012,01/20,"1,000"
15,[],[],평균,[],2012,01/25,"1,000"
16,[],[],평균,[],2012,01/26,"1,000"
17,[],[],평균,[],2012,01/27,"1,000"
18,[],[],평균,[],2012,01/30,"1,000"
19,[],[],평균,[],2012,01/31,"1,000"
20,[],[],평균,[],2012,02/01,"1,000"
21,[],[],평균,[],2012,02/02,"1,000"
22,[],[],평균,[],2012,02/03,"1,000"
23,[],[],평균,[],2012,02/06,"1,000"
24,[],[],평균,[],2012,02/07,"1,000"
25,[],[],평균,[],2012,02/08,"1,000"
26,[],[],평균,[],2012,02/09,"1,000"
27,[],[],평균,[],2012,02/10,"1,000"
28,[],[],평균,[],2012,02/13,"1,000"
29,[],[],평균,[],2012,02/14,"1,000"
30,[],[],평균,[],2012,02/15,"1,000"
31,[],[],평균,[],2012,02/16,"1,000"
32,[],[],평균,[],2012,02/17,"1,000"
33,[],[],평균,[],2012,02/20,"1,000"
34,[],[],평균,[],2012,02/21,"1,000"
35,[],[],평균,[],2012,02/22,"1,000"
36,[],[],평균,[],2012,02/23,"1,000"
37,[],[],평균,[],2012,02/24,"1,000"
38,[],[],평균,[],2012,02/27,"1,000"
39,[],[],평균,[],2012,02/28,"1,000"
40,[],[],평균,[],2012,02/29,"1,000"
41,[],[],평균,[],2012,03/02,"1,000"
42,[],[],평균,[],2012,03/05,"1,000"
43,[],[],평균,[],2012,03/06,"1,000"
44,[],[],평균,[],2012,03/07,"1,000"
45,[],[],평균,[],2012,03/08,"1,000"
46,[],[],평균,[],2012,03/09,"1,000"
47,[],[],평균,[],2012,03/12,"1,000"
48,[],[],평균,[],2012,03/13,"1,000"
49,[],[],평균,[],2012,03/14,"1,000"
50,[],[],평균,[],2012,03/15,"1,000"
51,[],[],평균,[],2012,03/16,"1,000"
52,[],[],평균,[],2012,03/19,"1,000"
53,[],[],평균,[],2012,03/20,"1,000"
54,[],[],평균,[],2012,03/21,"1,000"
55,[],[],평균,[],2012,03/22,"1,000"
56,[],[],평균,[],2012,03/23,"1,000"
57,[],[],평균,[],2012,03/26,"1,000"
58,[],[],평균,[],2012,03/27,"1,000"
59,[],[],평균,[],2012,03/28,"1,000"
60,[],[],평균,[],2012,03/29,"1,000"
61,[],[],평균,[],2012,03/30,"1,000"
62,[],[],평균,[],2012,04/02,"1,000"
63,[],[],평균,[],2012,04/03,"1,000"
64,[],[],평균,[],2012,04/04,"1,000"
65,[],[],평균,[],2012,04/05,"1,000"
66,[],[],평균,[],2012,04/06,"1,000"
67,[],[],평균,[],2012,04/09,"1,000"
68,[],[],평균,[],2012,04/10,"1,000"
69,[],[],평균,[],2012,04/12,"1,000"
70,[],[],평균,[],2012,04/13,"1,000"
71,[],[],평균,[],2012,04/16,"1,000"
72,[],[],평균,[],2012,04/17,"1,000"
73,[],[],평균,[],2012,04/18,"1,000"
74,[],[],평균,[],2012,04/19,"1,000"
75,[],[],평균,[],2012,04/20,"1,000"
76,[],[],평균,[],2012,04/23,"1,000"
77,[],[],평균,[],2012,04/24,"1,000"
78,[],[],평균,[],2012,04/25,"1,000"
79,[],[],평균,[],2012,04/26,"1,000"
80,[],[],평균,[],2012,04/27,"1,000"
81,[],[],평균,[],2012,04/30,"1,000"
82,[],[],평균,[],2012,05/02,"1,000"
83,[],[],평균,[],2012,05/03,"1,000"
84,[],[],평균,[],2012,05/04,"1,000"
85,[],[],평균,[],2012,05/07,"1,000"
86,[],[],평균,[],2012,05/08,"1,000"
87,[],[],평균,[],2012,05/09,"1,000"
88,[],[],평균,[],2012,05/10,"1,000"
89,[],[],평균,[],2012,05/11,"1,000"
90,[],[],평균,[],2012,05/14,"1,000"
91,[],[],평균,[],2012,05/15,"1,000"
92,[],[],평균,[],2012,05/16,"1,000"
93,[],[],평균,[],2012,05/17,"1,000"
94,[],[],평균,[],2012,05/18,"1,000"
95,[],[],평균,[],2012,05/21,"1,000"
96,[],[],평균,[],2012,05/22,"1,000"
97,[],[],평균,[],2012,05/23,"1,000"
98,[],[],평균,[],2012,05/24,"1,000"
99,[],[],평균,[],2012,05/25,"1,000"
100,[],[],평균,[],2012,05/29,"1,000"
101,[],[],평균,[],2012,05/30,"1,100"
102,[],[],평균,[],2012,05/31,"1,100"
103,[],[],평균,[],2012,06/01,"1,100"
104,[],[],평균,[],2012,06/04,"1,100"
105,[],[],평균,[],2012,06/05,"1,100"
106,[],[],평균,[],2012,06/07,"1,100"
107,[],[],평균,[],2012,06/08,"1,100"
108,[],[],평균,[],2012,06/11,"1,100"
109,[],[],평균,[],2012,06/12,"1,100"
110,[],[],평균,[],2012,06/13,"1,100"
111,[],[],평균,[],2012,06/14,"1,100"
112,[],[],평균,[],2012,06/15,"1,100"
113,[],[],평균,[],2012,06/18,"1,100"
114,[],[],평균,[],2012,06/19,"1,100"
